title,plot,genre
les valseuses,"Two whimsical, aimless thugs harass and assault women, steal, murder, and alternately charm, fight, or sprint their way out of trouble. They take whatever the bourgeois characters value: whether it's cars, peace of mind, or daughters. Marie-Ange, a jaded, passive hairdresser, joins them as lover, cook, and mother confessor. She's on her own search for seemingly unattainable sexual pleasure.",comedy
it's alive,"Heavily pregnant Lenore Davis tells her husband, Frank, that she is in labor. They leave their eleven year-old son Chris with their friend Charley and they head to the Community Hospital. Lenore feels that something is wrong and delivers a monster that kills the team in the delivery room and escapes through a skylight. Lieutenant Perkins comes to the hospital to investigate the murder and the press divulges the identity of the parents. Frank discovers a dark secret about Lenore and the baby.",horror
the sugarland express,"Lou-Jean, a blonde woman, tells her husband, who is imprisoned, to escape. They plan to kidnap their own child, who was placed with foster parents. The escape is partly successful, they take a hostage, who is a policeman and are pursued through to Texas...",adventure
big bad mama,"Wilma McClatchie (Dickinson) takes over her late lover's bootlegging business, but it isn't lucrative. She meets up with a bank robber, Fred (Skerritt), who invites her and her daughters in on his next big heist. After meeting a refined-yet-dishonest gambler (Shatner), Wilma recruits him along with Fred and her daughters to kidnap the daughter of a millionaire in the hopes of getting rich off the ransom.",action
female trouble,"A spoiled schoolgirl runs away from home, gets pregnant while hitchhiking, and ends up as a fashion model for a pair of beauticians who like to photograph women committing crimes.",comedy
the little prince,"Based on the story by Antoine deSaint-Exupery, this magical musical fable begins as a pilot (Richard Kiley) makes a forced landing on the barren Sahara Desert. He is befriended by a ""little"" prince from the planet Asteroid B-612. In the days that follow, the pilot learns of the small boy's history and planet-hopping journeys in which he met a King, a businessman, an historian, and a general. It isn't until he comes to Earth that the Little Prince learns the secrets of the importance of life...",family
the swinging cheerleaders,"Welcome to Mesa University, where all the scoring does not take place on the field. Watch the pompoms fly when Kate (Jo Johnston), a reporter for the campus underground newspaper, goes undercover to expose ""female exploitation in contemporary society."" But she may be out of her league when she discovers there's more to wanton pompons and blockhead jocks than meets the eye. Legendary cult director Jack Hill (SPIDER BABY, FOXY BROWN, SWITCHBLADE SISTERS) serves up one of the '70s most subversive...",action
mr. majestyk,"Charles Bronson portrays Vince Majestyk, a struggling Colorado melon grower who has principles. Unlike other growers, he treats the migratory workers fairly and with justice. The other growers don't like this one bit, and see to it that Majestyk is framed for a crime he did not commit. While in prison, Majestyk learns that a fellow inmate, a member of the mafia, is going to be 'liberated' by members of that crime organization in a breakout. Majestyk foils the attempt. But when the Mafioso...",action
don't open the window,"A cop chases two hippies suspected of a series of Manson family-like murders; unbeknown to him, the real culprits are the living dead, brought to life with a thirst for human flesh after government officials conduct pest control experiments using subsonic waves in the area.",horror
airport 1975,Columbia Airlines Flight 409 takes off from Washington DC on its way to Los Angeles. When flying over the mountains a small plane's pilot suffers a heart attack and smashes into the cockpit of the Columbian 747. Killing the flight engineer and co-pilot. And leaving a blinded captain. In desperation head stewardess Nancy Pryor (Karen Black) takes the controls. But the radio is going dead and only a suspense filled rescue mission can save them all.,action
"""great performances"" king lear"," King Lear, old and tired, divides his kingdom among his daughters, giving great importance to their protestations of love for him. When Cordelia, youngest and most honest, refuses to idly flatter the old man in return for favor, he banishes her and turns for support to his remaining daughters. But Goneril and Regan have no love for him and instead plot to take all his power from him. In a parallel, Lear's loyal courtier Gloucester favors his illegitimate son Edmund after being told lies...",drama
...altrimenti ci arrabbiamo!,"After a tied 1st place in a local stunt race, two drivers start a contest to decide who of them will own the prize, a dune buggy. But when a mobster destroys the car, they are determined to get it back.",action
11 harrowhouse,"A small time diamond merchant jumps at the chance to supervise the purchase and cutting of a large first class diamond. But when the diamond is stolen from him, he is blackmailed into pulling off a major heist at the Diamond Exchange, located at 11 Harrowhouse.",comedy
99 and 44/100% dead," Elderly mobster Edmond O'Brien hires a hit man to eliminate his rival. There are albino alligators, skillful chase scenes, and Chuck Connors as a one-handed psycho who can fit various deadly weapons on his stumpy arm. Written by Ørnås ",action
a knife for the ladies,"A mutilating knife-killer haunts the small Southwest-desert town of Mescal. Though most victims have been prostitutes, the first was none other than Travis Mescal, the only son of the town's first family. When the Sheriff proves unable to solve the case, the town leaders invite Investigator Burns to unravel the mystery.",horror
a touch of the poet," Cornelius ""Con"" Melody is an Irish tavern keeper in New England who lives in reverence of his former days as a nobleman and decorated officer in the British army during the Napoleonic wars. Impoverished now, he struts about in his uniform and plots to make money by manipulating the love of his daughter for the son of a wealthy manufacturer. His daughter sees through his façade and his chicanery and begins to plot for herself. Written by Jim Beaver...",drama
a very natural thing," When David, an ex-monk still in his twenties meets Mark, he falls hard; soon he's asked Mark if they can live together. Things go well for awhile, and then differences in their definition of ""commitment"" begin to push them apart. Mark wants other sexual adventures, David tries to go along. Can they talk through the crisis in their relationship or is a breakup in the offing? David sees his relationship with Mark as a marriage, so if it ends, can David's heart ever heal? ...",drama
abby,"Abby is a boring goody-goody church bitch until she is possessed by an evil demon from Africa. Abby's father-in-law must come to the rescue since knows all about African spirit mumbo-jumbo, and he is the one who freed the horny devil in the first place. Will the forces of good save her soul before evil Abby bangs every guy in the neighborhood?",horror
alice goodbody,"Sharon Kelly plays a naive waitress who sleeps her ways to bigger and bigger roles in a musical adaptation of Julius Caesar, only to suffer some form of physical calamity every time the camera's role.",comedy
alice in the cities,"German journalist Philip Winter has a case of writer’s block when trying to write an article about the United States. He decides to return to Germany, and while trying to book a flight, encounters a German woman and her nine year old daughter Alice doing the same. The three become friends (almost out of necessity) and while the mother asks Winter to mind Alice temporarily, it quickly becomes apparent that Alice will be his responsibility for longer than he expected. After returning to Europe,...",drama
all screwed up," A group of immigrants from the south of Italy live collectively in the Milano's suburbia in the 1974. Not only they share the house, but also hopes and troubles that in those years where part of the Italian society. Loves and fights among them are the mirror of the difficult environment in which the poor south Italians found themselves in the 70s in the industrial cities of north Italy. Written by 1felco ",comedy
all the kind strangers,"A couple traveling through a backwoods area are held by a a group of orphans who want them to become their parents. Unfortunately, the kids have a habit of killing adults who refuse that particular honor.",thriller
almost human,"Almost Human, also known as The Death Dealer, The Kidnap of Mary Lou and The Executioner (in original Italian, Milano odia: la polizia non può sparare) is a 1974 poliziotteschi film. This film by Umberto Lenzi stars Tomas Milian and Henry Silva. When production began, director Umberto Lenzi offered the role of Giulio Sacchi to actor Marc Porel. After an unpleasant meeting with the actor, Lenzi found him to be ""unreliable from both a human and professional point of view."" Lenzi would not do the...",action
amazing grace,"Amazing Grace is a 1974 light comedy featuring black comedienne Moms Mabley as a widow who tries to influence the local mayoral election in Baltimore, Maryland, after she discovers that a black candidate is being used by the incumbent mayor to further his own reelection efforts. Mabley appeared in the film, along with veteran actors Butterfly McQueen and Stepin Fetchit, only a year before her death at the age of 81. The film does not deal with the popular Christian hymn (with words by John...",comedy
andy warhol's dracula,"A sickly and dying Count Dracula, who must drink virgin blood to survive, travels from Transylvania to Italy, thinking he will be more likely to find a virgin in a Catholic country.",horror
angst essen seele auf,"A simple, delicate, melodramatic German film about a loneliness. With a double moral story about the tainted love between an old woman and a younger Moroccan immigrant worker.",drama
"at home among strangers, stranger at home","The setting is post-Russian Civil War, during the reconstruction of the young Soviet republic. During the war, Shilov, Sarichev, Kungorov, Zabelin and Lipyagin had become great friends.(Wikipedia)",action
bank shot,"A bank temporarily housed in a mobile home while a new building is built, looks like an easy target to break into. On the other hand, why not steal the whole bank, and rob it in a safer location.",comedy
barn of the naked dead," Three showgirls on their way to Las Vegas have car trouble and are stuck all night out in the desert. The next morning cheerful Andre offers them help in fixing their car. However, Andre is really a maniac with a lot of family problems; his mother ran out on him when he was a child so now he keeps kidnapped women chained up in his barn and trains them to perform circus tricks. Andre's father is still around of course, but because the old homestead is next to a nuclear test site he has...",horror
beloved electra,"Reminiscent of the latter works of Bela Tarr, Miklos Jancso's ""Beloved Electra"" is comprised of a series of extremely slow and extremely long takes (there are just eight principal shots, each lasting an entire reel of film). More contemplative music video than conventional film, ""Beloved Electra"" is based on ""Oresteia"", a Greek myth written by Aeschylus, an ancient tragedian. The film stars Mari Toriocsik as Electra, a tortured woman who serves as a kind of metaphor for the people of Hungary...",drama
benaam,"When Amit and his wife rush a man to the hospital after witnessing his attempted murder, their good deed quickly goes sour when they begin to get menacing calls requesting a slip of paper the man dropped in their car. Then their dog dies. Finally, the couple is truly terrified. Before the saga ends, their son will have been kidnapped and his assailants will have demanded a terrible price for his release.",drama
benji,"An OSCAR Nominee for the hit song ""Benji's Theme (I Feel Love),"" writer-director Joe Camp's Original canine classic remains one of the best loved family films after thirty years. This tail-wagging tale begins as Benji visits his pals Cindy (Cynthia Smith) and Paul (Allen Fiuzat), whose father, Paul Chapman (Peter Breck), won't let them give the mutt a home. But the shaggy stray changes his mind by saving the day when Mitch (Mark Slade) and his reluctant partners (Christopher Connelly, Tom...",adventure
beyond the door,"Jessica Barrett, wife and mother of two young children, begins to show signs of demonic possession while pregnant with her third child. As she seeks help from her husband and doctor, a mysterious man approaches her and seems to have some answers.",horror
billy two hats," When someone gets killed during a bank robbery by Deans, half-breed Billy Two Hats and their partner, the robbers flee. Sheriff Gifford tracks the robbers, killing one of them and capturing Billy. Deans escapes, but during a successful plot to free Billy from the Sheriff, Deans is shot, leaving him unable to walk or ride a horse. Billy, not wanting to abandon his friend, builds an Indian cot to drag Deans behind the horse. With the Sheriff hot on their trail, Deans and Billy try to stay one...",romance
black belt jones,"When the mob puts pressure on an African-American karate school to close down, an African-American federal agent is asked to intervene.",action
black samson,"Noble nightclub owner Samson does his best to keep his neighborhood clean of crime and drugs. When vicious mobster Johnny Nappa tries to muscle in on Samson's territory, Samson takes a brave stand against Nappa and his flunkies.",action
black thursday,"In Paris, in 1942, on a Thursday, the Parisian police herded together some 13,000 Jews for deportation to German territory. In this story, Paul (Christian Rist) is a teenager who tries to prevent this from happening. At first he attempts to save two elderly Jews, but they are resigned to their fate and comply with the order to assemble. For a short while, he is able to keep Jeanne (Christine Pascal) from joining them, but, after a long and strenuous day, she finally escapes from him he is too...",drama
blasphemy,"Ippolita is a paralyzed young woman with serious mental problems stemming from the death of her mother. Her crisis of faith and the intervention of a well-meaning psychologist lead Ippolita to remember her past life as a witch during the Inquisition. Eventually, Ippolita becomes possessed and starts seducing local men, only to kill them. An exorcism seems to be the only solution to stop the madness.",drama
blood on the mountain,A story about friendship and forgiveness. Fury explodes high above the Royal Gorge in the spectacular Colorado mountains. Two fugitives run for their lives. A bitter cop seeks revenge for his wife’s death.,adventure
born innocent," A constant runaway is given over to the care of the state and finds herself in a remand centre for girls. She is soon caught between the uncaring bureaucracy, the sometimes brutal treatment from her peers and her own abusive family, and only one care worker sees her potential to rise above her tragic circumstances. Written by David Carroll <[email protected]> ",drama
bread and chocolate, Italian immigrant tries to become a member of Swiss society but fails as a waiter and even as a chicken plucker. He then becomes involved with shady wealthy character and tries to hide his Italian identity. He refuses to give up no matter how awful his situation. Written by Bill Smith <[email protected]> ,comedy
"bronson lee, champion","Hoping to use the prize money to save his grandmother's mid-Western farm, kickboxer Bronson Lee (Tadashi Yamashita) journeys to Japan to compete in a karate tournament in director Yukio Noda's martial arts actioner.",action
céline et julie vont en bateau - phantom ladies over paris,A mysteriously linked pair of young women find their daily lives pre-empted by a strange boudoir melodrama that plays itself out in a hallucinatory parallel reality.,comedy
c'eravamo tanto amati,"Gianni, Nicola and Antonio become close friends in 1944 while fighting the Nazis. After the end of the war, full of illusions, they settle down. The movie is a the story of the life of these three idealists and how they deal with the inevitable disillusionments of life.",comedy
california split,"A pair of luckless gamblers drink, bet and talk, talk, talk their way from Tijuana to Reno in search of a winning hand or horse.",comedy
captain kronos - vampire hunter,"When several young girls are found dead, left hideously aged and void of blood, Dr Marcus suspects vampirism. He enlists the help of the Vampire Hunter. Mysterious and powerful, Kronos has dedicated his life to destroying the evil pestilence. Once a victim of its diabolical depravity, he knows the vampire's strengths and weaknesses as well as the extreme dangers attached to confronting the potent forces of darkness.",horror
carry on dick," Dick Turpin is terrorising the countryside around Upper Dencher. Captain Fancey and Sergeant Jock Strapp plan to put an end to his escapades, and enlist the help of the Reverend Flasher. Little do they know that the priest leads a double life. Then Madame Desiree and her ""Birds of Paradise"" arrive in the village... Written by Simon N. McIntosh-Smith <[email protected]> ",adventure
challenge to white fang,"Lucio Fulci's sequel to Zianna Bianca (White Fang), set some years after the events in the first White Fang movie, has the wolf-dog befriended by another young boy, named Bill Tarwater, the grandson of fur trader John Tarwater, in which the dog teams up once again with novelist Jason Scott and his partner Kurt Jansen to stop the evil Beauty Smith, now living under the alias Forth, in another Northern Canada town and exploiting the townspeople including Sister Evangelina who's...",adventure
chosen survivors,"A group of diverse individuals are suddenly taken from their homes and flown via helicopter to a futuristic bomb shelter in the desert, nearly two miles below the surface of the Earth. There they learn that a nuclear holocaust is taking place and that they've been ""chosen"" by computer to survive in the shelter in order to continue the human race. The shelter is designed to allow the people to exist underground comfortably for years, but they are faced with a threat nobody could have predicted:...",action
claudine,"Diahann Carroll was nominated for both an Oscar and a Golden Globe award for her gripping portrayal as the indomitable Claudine in this heartwarming comedy. While struggling to support herself and her six children in Harlem by working as a maid for a wealthy family, Claudine (Carroll) meets a charming garbage man, Roop (James Earl Jones). But although Roop is smitten with the lovely single mother, his own life trials make him slow to respond to her invitation to a lifetime of love. The touching...",comedy
cockfighter,"Warren Oates plays a world-weary gambler trying to make big money cockfighting. Always on the road, he works inside and outside the rules to try to work up to the biggest fight of the year.",drama
cold sweat,"Mark Cahill is a good family man with a loving wife and two wonderful children. Mark also happens to be a hit man who is haunted by his last victim, a blonde, who keeps appearing in his bedroom at the worst of times. His life becomes even more complicated when he becomes caught up in the schemes of two business partners, one of the partner's spouse and her boyfriend(s).",action
commuter husbands,"Omnibus feature about British people having issues having sex, with a wraparound segment featuring the always-fetching Gabrielle Drake.",comedy
confessions of a window cleaner,"Young Timmy starts as a window cleaner in the little company of his brother. Soon he learns that some female customers expect additional service. Young and curious as he is, he reluctantly accepts the juicy duty. However his heart belongs to Liz, who demands the highest commitment until she lets him go all the way.",comedy
conrack,"A young, white teacher is assigned to an isolated island off the coast of South Carolina populated mostly by poor black families. He finds that the basically illiterate, neglected children there know so little of the world outside their island.",drama
conversation piece," Retired professor of American origin lives solitary life in luxurious palazzo in Rome He is confronted by vulgar Italian marchesa and her companions: her lover, her daughter and daughter's boyfriend and forced to rent to them an apartment on upper floor of his palazzo. From this point his quiet routine is turned into chaos by his tenants' machinations, and everybody's life is taking unexpected but inevitable turn. Written by Alex Asp ",drama
craze,"Jack Palance stars as a demented art dealer & antique-shop owner who performs nightly rituals in honor of the African god Chuku, whom he believes will reward him with unimaginable wealth and power if he merely offers up human sacrifice. His methods are fairly creative, ranging from impalement, slashing and burning, to scaring people to death with an ooga-booga fright mask. But it's all about to blow up in his face...",comedy
curse of the living dead,"A gang of pirates rape the two sole survivors of a ship wreck. The violated girls are rescued by the strange inhabitants of a supposedly haunted island, where they are granted supernatural powers to strike revenge against the pirates.",horror
daisy miller,"In this comedy of manners, the American Winterbourne tries to figure out the bright and bubbly Daisy Miller, only to be helped and hindered by false judgments from their fellow friends.",drama
dead of night," A young Soldier is killed in the line of duty in Vietnam. That same night, the soldier returns home, brought back by his Mother's wishes that he ""Don't Die""! Upon his Return, Andy sits in his room, refusing to see his friends or family, venturing out only at night. The Vampiric horror is secondary to the terror that comes from the disintegration of a typical American family. Written by R. L. Strong <[email protected]> ",drama
deadly jaws,"Two divers find a treasure map, which apparently points to a sunken treasure below the ocean. They hire a professional to help them get the gold but this guy turns out to have a few secrets of his own.",drama
delitto d'amore,"In this Italian film, part melodrama and part social/political commentary, two factory workers living in Northern Italy form a romantic connection. The woman, torn between the freedoms of the North and her traditional Sicilian values, slowly allows herself to love, then marry, her co-worker. Soon after her wedding, she dies as a result of industrial pollution from her job.",drama
devil times five,"Five extremely disturbed, sociopathic children escape from their psychiatric transport and are taken in unwittingly by a group of adult villagers on winter vacation.",horror
emergency squad,"A ruthless Interpol agent goes after the man who killed his wife in Stelvio Massi's crime thriller. A gutsy robber named Marseilles (Gastone Moschin) pulls off a tricky heist, but he's no match for agent Ravelli (Tomas Milian), a maverick who can't control his bloodlust. And this time, it's personal: Years earlier, the daring thief murdered the operative's wife in cold blood.",action
femmes femmes,"The fantasies and dreams of two over-the-hill actresses are intertwined with their realities, as the two roommates struggle to survive their day-to-day lives in the expensive and difficult world of Paris.",comedy
flavia the heretic," Italy 1600: A convent of nuns are invaded by the Tarantula Sect on their annual pilgrimage. The cultists defile the place of worship, orgying in the chapel and desecrating the altar. One nun decides she can't take the religious oppression any longer and flees the convent upset that all the leaders are male. Written by <[email protected]> ",drama
for pete's sake,Henry (Streisand) is a woman who would do anything for her husband Pete-- including borrow money so he has a chance of making his dreams come true. But now there's the loan sharks to deal with...,comedy
frankenstein and the monster from hell,"Dr Simon Helder, sentenced to an insane asylum for crimes against humanity, recognises its director as the brilliant Baron Frankenstein, the man whose work he had been trying to emulate before his imprisonment. Frankenstein utilises Helder's medical knowledge for a project he has been working on for some time. He is assembling a man from vital organs extracted from various inmates in the asylum. And the Baron will resort to murder to acquire the perfect specimens for his most ambitious project...",horror
frankenstein's castle of freaks,"Brazzi plays mad Dr. Frankenstein, Dunn is an evil dwarf and Lugosi (no relation to Bela) is a Neanderthal man. Add a monster named Hulk, and some nude women for sexploitation value.",horror
free to be… you and me,"Free to Be…You and Me, a project of the Ms. Foundation for Women, is a record album, and illustrated book first released in November 1972, featuring songs and stories from many current celebrities of the day (credited as ""Marlo Thomas and Friends"") such as Alan Alda, Rosey Grier, Cicely Tyson, Carol Channing, Michael Jackson, and Diana Ross, among others. An ABC Afterschool Special using poetry, songs, and sketches, followed two years later in March 1974. The basic concept is to encourage a...",animation
from beyond the grave,"Four customers purchase (or take) items from Temptations Limited, an antiques shop whose motto is ""Offers You Cannot Resist"". A nasty fate awaits all of them—particularly those who cheat the shop's Proprietor.",fantasy
fugitive girls," Five inmates break out of a women's prison. Four of them are hardened convicts, but one is a girl who was convicted for a crime she didn't commit. As the authorities chase them down, the cons terrorize or kill anyone who gets in their way. Written by [email protected] ",action
gator bait,"Desiree lives deep in the swamp and supports herself and her siblings by poaching. Ben and deputy Billy hope to get a little sexual comfort from the ""Cajun swamp rat"" when they catch Desiree trapping 'gators, and give chase. Desiree outsmarts them but Billy accidentally shoots Ben and tells his sheriff dad that Desiree did it. Ben's dad and sons join them in the search party and quickly get out of control. Soon the hunters become the hunted as Desiree exacts her revenge for their violence...",action
ghost story," Several old college friends converge at a mansion, ostensibly for a pleasant reunion. Larry Dann, the most easygoing of the bunch, comes to the conclusion that all is not well in the old dark house. For one thing, he's run across several people whom he's never met. For another, they all seem to be of a different time and place. Written by Ørnås ",horror
godzilla vs. bionic monster,"Aliens intend to take over the planet and, just in case Godzilla tries to interfere, have built a mechanical version of him to put an end to his interference. The Earth humans summon the legendary King Seesar to assist Godzilla in the battle.",action
gold,"After a rock fall at a South African gold mine, the rescue party, headed by Rod Slater (Roger Moore) are puzzled to discover the body of general manager Frank Lemmer in the prohibited Big Dyke area of the mine. Meanwhile in London, the mine's managing director, Manfred Steynerr, is hatching a plot against its owner Harry Hirschfeld (Ray Milland) with English financier Farrell (John Gielgud). There is a vast underground lake, which if released would flood and destroy the gold field, raising the...",action
golden needles," Various factions are fighting each other to gain possession of a very special statue. The statue itself is not worth much, the needles inside it are the true prize. These ""golden needles"" hold extraordinary and unique properties, if inserted in the right positions in a man he will gain super sexual prowess, if placed incorrectly he dies. Written by Patrick Knightly <[email protected]> ",action
great expectations," Charles Dickens' classic tale of Pip, a poor orphan who befriends an escaped convict and who grows up in the company of a bitter old woman, Miss Havisham, and her haughty young ward, Estella. Pip learns the rewards of both vindictiveness and gratitude as a result of these events. Written by Jim Beaver <[email protected]> ",drama
hanzo the razor: who's got the gold?,"Follow the money. In a time of economic disaster for wage earners, Hanzo discovers a conspiracy among high officials to ""borrow"" gold from the shogunate's treasury and loan it out to the destitute, including impecunious samurai - exacting either interest payments or family heirlooms from the debtors. Along the way, Hanzo extracts a confession from a ghost using his assaulting methods, foils thieves, connects with Heisuke Takei a friend from his youth, offers protection to a...",action
harrad summer,"Stanley, Harry, Sheila and Beth, four students from the 'free sex' Harrad College, spend the summer together to meet their families.",drama
harry and tonto,"Harry is a retired teacher in his 70s living in the Upper West Side of New York City where his late wife and he raised his children--where he's lived all his life. When the building he lives in is torn down to make way for a parking garage, Harry and his beloved cat Tonto begin a journey across the United States, visiting his children, seeing a world he never seemed to have the time to see before, making new friends, and saying goodbye to old friends.",adventure
heroes two,"Director Chang Cheh begins his Shaolin Cycle with this solid kung fu actioner about a band of fighting Ming Dynasty loyalists branded as enemies of the state and driven underground following the burning of the Shaolin Temple by Qing Dynasty officials. Due to a misunderstanding, Shaolin kung fu prodigy Fong Sai-yuk (Alexander Fu Sheng) is duped into helping Qing agents to capture leading Shaolin rebel Hung Hei-gun (Chen Kuan-tai). Upon discovering his mistake, Sai-yuk teams up with the remaining...",action
hit lady," At a Texas barbecue, a pretty woman chats up a wealthy rancher, and soon they're off on a horseback ride. Before she shoots him on an isolated road, she gives him a minute to reflect on who he might have offended on his rise to the top. She's Angela de Vries, a contract killer based in L.A. She wants this to have been her last job; her contractor wants one more death, a national union leader, made to look like an accident. She starts her homework on this mark. Meanwhile, in her...",action
homebodies,"When a quiet group of pensioners learn that their homes are to be torn down to make way for a block of flats, they decide to take action. What starts as an attempt to discourage the developers soon escalates into wholesale murder of both the developers and the construction workers.",comedy
