title,plot,genre
skinner's dress suit,"Honey Skinner is proud of her successful husband. When he tells her he's going to ask for a raise, she knows he'll get it. He asks his boss just as their big client announces he's not renewing his contract. He doesn't get the raise, but he's too embarrassed to tell his wife the truth. She starts making plans to spend that extra $10 a week; the first thing is a new dress suit for him and a new outfit for her so they can fit in at a swanky party. They're the hit of the party, and...",comedy
tell it to the marines,"U.S. Marine Sergeant O'Hara has his hands full training raw recruits, one of whom, 'Skeets' Burns, is a particular thorn in his side. If Burns's lackadaisical approach to the military were not bad enough, he also makes advances on nurse Nora Dale, whom Sergeant O'Hara secretly loves. Nora is oblivious to O'Hara's feelings and is attracted to the handsome 'Skeet.' But an indiscretion turns her against him, and it takes an expedition to China and a battle with a warlord's bandit brigade to sort...",comedy
the black pirate,"A nobleman vows to avenge the death of his father at the hands of pirates. To this end he infiltrates the pirate band. Acting in character he is instrumental in the capture of a ship, but things are complicated when he finds that there is a young woman on board whom he wishes to protect from the threat of rape.",adventure
the blackbird,"Two thieves, the Blackbird and West End Bertie, fall in love with the same girl, a French nightclub performer named Fifi. Each man tries to outdo the other to win her heart.  - Written bypage8701 ",romance
the blue eagle,Waterfront rivals O'Brien and Russell are both in love with Gaynor and continue their feud when they join the Navy. After the war they call a temporary truce to take on dope peddlers who are destroying their neighborhood. Silent Ford film is an enjoyable mix of brawling action and roughhouse comedy that turns into a gritty gangster melodrama.,action
the city,The City is a lost 1926 silent film produced and released by the Fox Film Corporation. It was directed by Roy William Neill and is based on Clyde Fitch's 1909 Broadway play. A previous film on Fitch's play appeared in 1916. This version has been updated to contemporary 1926,drama
the flying ace,"A veteran World War I fighter pilot returns home a war hero and immediately regains his former job as a railroad company detective. His first case: recover a stolen satchel filled with $25,000 of company payroll, locate a missing employee, and capture a gang of railroad thieves.",adventure
the holy mountain," The dancer, Diotima, meets an engineer and skier, Karl, in his cottage in the mountains where they fall in love and have an affair. When Karl's young friend, Vigo, meets her she gives him her scarf. The infatuated Vigo mistakenly believes she is in love with him. Karl sees Diotima innocently caressing Vigo and he believes that Diotima is betraying him with his friend. Written by Claudio Carvalho, Rio de Janeiro, Brazil ",drama
the magician,"A young girl, Margaret Dauncey, is caught between the forces of a charlatan magician, Oliver Haddo, whom she is unable to resist,and the love of a young surgeon, Arthur Burdon, who has saved her from being a helpless cripple by performing a delicate operation on her spine which startled the medical world.",drama
the mountain eagle," Pettigrew, a shop-keeper in a mountain town of Kentucky, falls in love with the teacher, Beatrice. The girl doesn't consider him as a lover, so he gets angry and accuses her of molesting his son Edward who has a mental illness. The girl marries the hermit, Fear O'God Fulton in order to calm the people's anger and day by day she falls in love with her husband and a child is born. Pettigrew hides Edward and charges the hermit with his son's murder. Fear O'God is...",romance
the sea beast,"This silent movie is based on Melville's classic Moby Dick. Ahab and his brother compete for the affections of minister's daughter Esther. But the great white whale has been eluding the harpooners, bearing many scars of failed attacks. Can our hero Ahab succeed where others have perished?  - Written byAnonymous ",romance
the strong man," A meek Belgian soldier (Harry Langdon) fighting in World War I receives penpal letters and a photo from ""Mary Brown"", an American girl he has never met. He becomes infatuated with her by long distance. After the war, the young Belgian journeys to America as assistant to a theatrical ""strong man"", Zandow the Great (Arthur Thalasso). While in America, he searches for Mary Brown... and he finds her, just as word comes that Zandow is incapacitated and the little nebbish must go...",comedy
the winning of barbara worth,"While building an irrigation system for a Southwestern desert community, an engineer vies with a local cowboy for the affections of a rancher's daughter.",drama
what price glory," U.S. Marine sergeants Quirt and Flagg are inveterate romantic rivals on peacetime assignments in China and the Philippines. In 1917, W.W. I brings them to France, where Flagg, now a captain, takes up with flirtatious Charmaine, inn-keeper's daughter. Of course, Quirt has to arrive and spoil his fun. But the harsh realities of war and the threat of a shotgun marriage give the two men a common cause... Written by Rod Crawford <[email protected]> ",comedy
